SMILES,ERed
CCCN1CCN(CCC)c2c1cc1nsnc1c2CC,1.23
CCc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.36
CCc1c2c(cc3nsnc13)N(CC)CCN2CCOC,1.1
CC(C)COCCN1CCN(C)c2cc3nsnc3cc21,1.16
CC/C([O-])=[N+](/CC)c1c2c(cc3nsnc13)N(C)CCN2C,1.52
CC(C)/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C,1.61
CCN1CCN(CC)c2c1cc1nsnc1c2N(C)C(C)C,1.26
CCC(C)N1CCN(CC)c2c1cc1nsnc1c2C,1.18
CCCN1CCN(CC(C)C)c2cc3nsnc3cc21,1.06
CCN1CCN(CCN(C)C)c2c1cc1nsnc1c2OC,1.11
CCOc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.34
CCC(C)c1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.39
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2CC,1.42
CCCc1c2c(cc3nsnc13)N(C)CCN2CCOCC,1.32
COc1c2c(cc3nsnc13)N(C)CCN2C,1.36
CCCOc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.15
CCCN1CCN(C)c2cc3nsnc3c(/[N+](C)=C(\C)[O-])c21,1.38
CC(C)Oc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.57
CCC(C)Oc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.45
CCC(C)N1CCN(C)c2c1c(OC)c1nsnc1c2C,1.29
CCOc1c2c(cc3nsnc13)N(C(C)CC)CCN2CC,1.2
Cc1c2c(cc3nsnc13)N(CC(C)C)CCN2C(C)C,1.14
CCOCCN(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.24
CCC(C)N1CCN(CCOC)c2c1cc1nsnc1c2C,1.32
CCC(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.17
CCc1c2c(c(/[N+](C)=C(\C)[O-])c3nsnc13)N(C)CCN2C,1.54
CCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(\C)[O-])c21,1.42
CC(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.32
CC(C)Cc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.15
CC(C)N1CCN(C)c2c1cc1nsnc1c2CCN(C)C,1.49
C/C([O-])=[N+](/C)c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.5
CC(C)CN1CCN(C)c2cc3nsnc3c(OC(C)C)c21,0.95
CC(C)CN1CCN(CCN(C)C)c2cc3nsnc3cc21,1.06
CCCN1CCN(C)c2c1c(CC)c1nsnc1c2OC,1.44
CCc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.37
CCN(C)c1c2c(cc3nsnc13)N(C)CCN2CC(C)C,1.0
CCN1CCN(CC)c2c1cc1nsnc1c2N(C)C,1.19
CCC(C)N(C)c1c2c(cc3nsnc13)N(CC)CCN2C,1.28
CC(=O)Oc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.43
CCC(C)N1CCN(C)c2c1cc1nsnc1c2CC(C)C,1.28
CCCOc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.31
CCc1c2c(c(C(C)C)c3nsnc13)N(CC)CCN2C,1.22
CCC(C)OCCc1c2c(cc3nsnc13)N(C)CCN2C,1.37
CCOc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.51
CCN1CCN(C)c2c1c(C)c1nsnc1c2C(C)C,1.36
CCCN1CCN(CCOC)c2cc3nsnc3c(C)c21,1.23
CCCCOc1c2c(cc3nsnc13)N(CC)CCN2C,1.27
CCOc1c2c(c(N(C)CC)c3nsnc13)N(C)CCN2C,1.36
Cc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.29
CCc1c2c(cc3nsnc13)N(C)CCN2CCOC,1.37
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.5
CCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CCN2C,1.5
CCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.21
CCCN1CCN(CC)c2cc3nsnc3c(C(C)C)c21,1.31
CC(C)CN(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.18
CCCN1CCN(CC)c2c1c(C)c1nsnc1c2OCC,1.27
CCOCCN1CCN(C(C)C)c2c1cc1nsnc1c2C,1.28
CCOCCN1CCN(CC)c2cc3nsnc3cc21,1.12
CCN1CCN(C)c2cc3nsnc3c(OC(C)=O)c21,1.4
CCCCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.34
CCC(C)Oc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.25
COc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.37
CCC(C)N1CCN(C(C)C)c2c1cc1nsnc1c2C,1.12
CCCN(C)c1c2c(cc3nsnc13)N(CCC)CCN2C,1.29
CCN(C)CCN1CCN(C)c2c1cc1nsnc1c2C,1.28
CCCOc1c2c(c(C)c3nsnc13)N(C)CCN2CCC,1.36
CCCc1c2c(c(OCC)c3nsnc13)N(C)CCN2C,1.42
COCCN1CCN(C)c2c1c(C)c1nsnc1c2C,1.32
CC(C)N1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.21
CCN1CCN(C)c2c1cc1nsnc1c2N(CC)CC,1.11
Cc1c2c(c(CC(C)C)c3nsnc13)N(C(C)C)CCN2C,1.4
CCC(C)Oc1c2c(cc3nsnc13)N(CC)CCN2CC,1.18
CCCOc1c2c(cc3nsnc13)N(C(C)CC)CCN2C,1.15
CCN1CCN(C)c2cc3nsnc3c(N(CC)CC)c21,1.15
CCCN1CCN(C)c2cc3nsnc3c(C(C)CC)c21,1.06
CC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CCN2C,1.46
CCCN1CCN(C)c2c1c(N(C)C)c1nsnc1c2C,1.35
CC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.26
CCCN1CCN(CC)c2c1cc1nsnc1c2OCC,1.39
CCCCc1c2c(cc3nsnc13)N(C)CCN2CCOC,1.28
CCC(C)N(C)c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.34
CCCN1CCN(CC(C)C)c2cc3nsnc3c(CC)c21,1.18
Cc1c2c(cc3nsnc13)N(C)CCN2CCOCC(C)C,1.35
CCCc1c2c(c(/[NH+]=C(\C)[O-])c3nsnc13)N(C)CCN2C,1.52
CCC(C)OCCN1CCN(C)c2cc3nsnc3c(C)c21,1.24
CCCCc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.4
CCN1CCN(C)c2cc3nsnc3c(OC)c21,1.26
CCC(C)c1c2c(cc3nsnc13)N(CCOC)CCN2C,1.43
CCc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.36
CCN1CCN(C)c2c1c(C)c1nsnc1c2N(C)C,1.27
CCCCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.56
CCOCCN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.28
CCN1CCN(C(C)C)c2c1cc1nsnc1c2CC(C)C,1.32
CCCc1c2c(c(OC)c3nsnc13)N(C)CCN2CCC,1.37
CC(C)N(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.16
CCCOCCN1CCN(C)c2cc3nsnc3cc21,1.27
CCCN1CCN(C(C)CC)c2c1cc1nsnc1c2CC,1.22
CCOc1c2c(cc3nsnc13)N(C)CCN2CCN(C)C,1.27
CCCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C,1.63
CCc1c2c(c(C)c3nsnc13)N(CC(C)C)CCN2C,1.21
CCCN1CCN(CCOC)c2c1cc1nsnc1c2CC,1.21
CCN1CCN(CC)c2c1cc1nsnc1c2OC(C)=O,1.33
CCC(C)N1CCN(C)c2c1cc1nsnc1c2N(C)C,1.17
CCN1CCN(CC(C)C)c2c1c(C)c1nsnc1c2C,1.19
CCN(C)CCN1CCN(C)c2cc3nsnc3c(OC)c21,1.28
CCN(C)CCN1CCN(C)c2cc3nsnc3cc21,1.17
CN(C)CCOc1c2c(cc3nsnc13)N(C)CCN2C,1.31
CCCCOc1c2c(cc3nsnc13)N(C)CCN2CCC,1.29
COc1c2c(cc3nsnc13)N(CCN(C)C)CCN2C,1.29
CCCN1CCN(C(C)C)c2cc3nsnc3c(N(C)C)c21,1.16
CCC(=O)Oc1c2c(cc3nsnc13)N(C)CCN2C,1.51
CCN(C)CCN1CCN(C)c2cc3nsnc3c(C)c21,1.18
CC(C)N1CCN(C(C)C)c2cc3nsnc3cc21,1.02
CCCOc1c2c(cc3nsnc13)N(C)CCN2CC,1.25
CCCN1CCN(CC(C)C)c2c1cc1nsnc1c2CC,1.32
CCCOCCN1CCN(C(C)C)c2cc3nsnc3cc21,1.08
CCCN(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,0.97
CCN(C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.21
CCCN1CCN(C)c2c1c(CC)c1nsnc1c2CC,1.38
Cc1c2c(c(N(C)C)c3nsnc13)N(C(C)C)CCN2C,1.24
CCc1c2c(cc3nsnc13)N(C(C)CC)CCN2C,1.27
CC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.13
CC(C)CN1CCN(CC(C)C)c2cc3nsnc3cc21,1.15
CC(C)Oc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C,1.23
CCCOc1c2c(c(C)c3nsnc13)N(CCC)CCN2C,1.37
CCCc1c2c(cc3nsnc13)N(C)CCN2C,1.33
CCN(C)c1c2c(c(OC)c3nsnc13)N(C)CCN2CC,1.38
CCCN1CCN(C)c2c1c(C)c1nsnc1c2C(C)C,1.24
CCCN1CCN(C(C)C)c2cc3nsnc3c(CC)c21,1.02
CN1CCN(C)c2cc3nsnc3cc21,1.17
CC(C)CN1CCN(C)c2cc3nsnc3c(C(C)C)c21,1.32
CCC(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.53
COCCN1CCN(CCOC)c2cc3nsnc3cc21,1.04
CCCN1CCN(C)c2c1cc1nsnc1c2N(CC)CC,1.18
CCCN1CCN(CC(C)C)c2c1cc1nsnc1c2OC,1.08
CCN(CC)c1c2c(cc3nsnc13)N(C)CCN2C,1.18
CCN(C)c1c2c(cc3nsnc13)N(C)CCN2C,1.24
CCCCc1c2c(cc3nsnc13)N(CCOC)CCN2C,1.23
CCN(C)c1c2c(cc3nsnc13)N(C)CCN2CCOC,1.2
CCCc1c2c(c(OC)c3nsnc13)N(CC)CCN2CC,1.33
CCCCc1c2c(cc3nsnc13)N(CC)CCN2CC,1.39
CCOCCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.27
CCCc1c2c(cc3nsnc13)N(CC)CCN2CCC,1.4
CCOc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.2
CCCOCCN1CCN(C)c2c1cc1nsnc1c2C,1.27
CCc1c2c(cc3nsnc13)N(CC)CCN2CC(C)C,1.01
CCN1CCN(C)c2c1c(C)c1nsnc1c2OC(C)C,1.4
CCN(C)CCc1c2c(cc3nsnc13)N(C)CCN2C,1.3
CCN1CCN(C)c2c1cc1nsnc1c2/[N+](CC)=C(\C)[O-],1.5
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C,1.48
CCN1CCN(C)c2c1c(OC)c1nsnc1c2OC,1.27
CC(C)COc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.31
CCCN1CCN(C)c2c1c(OC)c1nsnc1c2CC,1.3
CCCc1c2c(cc3nsnc13)N(CCC)CCN2CC,1.18
CCC(=O)Oc1c2c(cc3nsnc13)N(C)CCN2CC,1.51
COCCN1CCN(C(C)C)c2c1cc1nsnc1c2C,1.17
CCCOc1c2c(c(CCC)c3nsnc13)N(C)CCN2C,1.17
CCCCc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.46
CCCN(C)c1c2c(cc3nsnc13)N(CC)CCN2C,1.23
COc1c2c(c(OC(C)C)c3nsnc13)N(C)CCN2C,1.3
COCCN(C)CCN1CCN(C)c2cc3nsnc3cc21,1.16
CCN1CCN(C)c2c1cc1nsnc1c2OCCOC,1.25
CCN1CCN(C(C)C)c2c1cc1nsnc1c2OC(C)C,1.26
CCCc1c2c(cc3nsnc13)N(C)CCN2CCC,1.01
CCN1CCN(CC)c2c1cc1nsnc1c2OCC(C)C,1.21
Cc1c2c(cc3nsnc13)N(C(C)C)CCN2CC(C)C,1.19
CCOCCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.47
CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CCN2C,1.5
CC(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C(C)C,1.21
CCN1CCN(C)c2c1c(OC)c1nsnc1c2CC(C)C,1.22
CCN(C)CCN1CCN(CC)c2cc3nsnc3c(C)c21,1.3
CCN1CCN(C(C)C)c2cc3nsnc3c(OC)c21,1.34
CCN(CC)CCc1c2c(cc3nsnc13)N(C)CCN2C,1.32
CCC(C)N1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.15
CCCOc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.16
COc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,1.31
CCN1CCN(CCOC)c2cc3nsnc3c(C(C)C)c21,1.18
CCN1CCN(C)c2c1c(C)c1nsnc1c2OCC(C)C,1.33
CCN(C)c1c2c(cc3nsnc13)N(CC)CCN2CC,1.18
CCOCCN1CCN(C)c2cc3nsnc3cc21,1.17
CCN1CCN(C(C)C)c2c1c(OC)c1nsnc1c2C,1.39
CCC(C)N1CCN(C)c2cc3nsnc3c(CC(C)C)c21,1.12
CCN(C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.2
CCN1CCN(CC(C)C)c2c1cc1nsnc1c2C(C)C,1.23
COc1c2c(c(C(C)C)c3nsnc13)N(C(C)C)CCN2C,1.26
CCc1c2c(cc3nsnc13)N(C)CCN2CCN(C)CC,1.22
CC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.4
CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2OC,1.19
Cc1c2c(c(C(C)C)c3nsnc13)N(CC(C)C)CCN2C,1.11
CCN1CCN(CCN(C)C)c2cc3nsnc3c(OC)c21,1.26
CCOc1c2c(cc3nsnc13)N(C)CCN2C,1.3
Cc1c2c(cc3nsnc13)N(CCN(C)C(C)C)CCN2C,1.34
CCCN1CCN(CC)c2cc3nsnc3c(OCC)c21,1.15
CCCN1CCN(CC)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.29
CCCN1CCN(C)c2cc3nsnc3c(N(C)C)c21,1.17
CCCc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.23
CCc1c2c(cc3nsnc13)N(CC(C)C)CCN2C(C)C,1.44
CCN1CCN(CC)c2c1cc1nsnc1c2N(CC)CC,1.04
CC/[N+](=C(/C)[O-])c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.49
CCCc1c2c(cc3nsnc13)N(CC(C)C)CCN2CC,1.37
CCCN1CCN(C)c2c1c(OC)c1nsnc1c2OC,1.32
CCCN1CCN(C)c2c1cc1nsnc1c2OC(C)=O,1.24
CC(C)CN1CCN(C(C)C)c2cc3nsnc3cc21,1.14
CCCOc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.13
Cc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.45
CCc1c2c(c(C)c3nsnc13)N(C(C)CC)CCN2C,1.27
CCCN1CCN(C)c2cc3nsnc3c(N(C)C(C)C)c21,1.25
CCOCCc1c2c(cc3nsnc13)N(CC)CCN2C,1.31
C/C([O-])=[N+](\c1c2c(cc3nsnc13)N(C)CCN2C)C(C)C,1.37
CCN1CCN(C)c2c1cc1nsnc1c2N(C)CCOC,1.31
CCN1CCN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.22
CCCN1CCN(CC)c2c1cc1nsnc1c2OC(C)C,1.37
Cc1c2c(cc3nsnc13)N(CC(C)C)CCN2CC(C)C,0.91
CCCOc1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.51
CC(C)Oc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.24
COc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,1.41
CCC(C)c1c2c(c(OC)c3nsnc13)N(C)CCN2CC,1.34
CCN1CCN(C)c2c1c(CC(C)C)c1nsnc1c2C,1.26
CCCc1c2c(cc3nsnc13)N(C(C)C)CCN2CC,1.24
CCC(C)N1CCN(C(C)CC)c2cc3nsnc3cc21,1.25
CCOCCN1CCN(CC(C)C)c2cc3nsnc3cc21,1.15
COc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C(C)C,1.46
CCN1CCN(C(C)C)c2c1cc1nsnc1c2CCOC,1.24
CCOCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,1.33
CCN(C)CCc1c2c(cc3nsnc13)N(C)CCN2CC,1.47
CCOc1c2c(cc3nsnc13)N(CC)CCN2C(C)C,1.2
CC(C)CN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.27
CCC(C)N1CCN(CC(C)C)c2cc3nsnc3c(C)c21,1.29
COCCN1CCN(CC(C)C)c2cc3nsnc3cc21,0.97
CCCN1CCN(C)c2c1cc1nsnc1c2OC(C)CC,1.25
CCCCc1c2c(cc3nsnc13)N(C)CCN2CCC,1.46
CCN1CCN(C)c2c1cc1nsnc1c2CCOC,1.32
CCN1CCN(C)c2c1c(N(C)C)c1nsnc1c2C,1.3
CCN1CCN(CC)c2c1c(OC)c1nsnc1c2C(C)C,1.42
CCC(C)N1CCN(C)c2c1c(C(C)C)c1nsnc1c2C,1.08
CCN1CCN(CC)c2cc3nsnc3cc21,1.12
CCC(C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.22
CCC(C)c1c2c(c(C)c3nsnc13)N(CC)CCN2C,1.33
CCC(C)N1CCN(CC)c2cc3nsnc3c(N(C)C)c21,1.33
CCCc1c2c(cc3nsnc13)N(CCOC)CCN2C,1.28
COc1c2c(c(C(C)C)c3nsnc13)N(C)CCN2C,1.44
CCN1CCN(C)c2cc3nsnc3c(CCN(C)C)c21,1.51
CCN1CCN(CC(C)C)c2c1cc1nsnc1c2N(C)C,1.18
CC(C)c1c2c(cc3nsnc13)N(CCN(C)C)CCN2C,1.51
CCCN1CCN(CC)c2c1c(CC)c1nsnc1c2C,1.36
CCC(C)N1CCN(C)c2cc3nsnc3c(N(C)CC)c21,1.23
CCCN1CCN(C)c2c1cc1nsnc1c2N(C)C,1.2
CCCOCCN1CCN(CC)c2cc3nsnc3cc21,1.17
CC(C)N1CCN(C)c2cc3nsnc3c(CCN(C)C)c21,1.29
CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2CC,1.2
CCN1CCN(CCN(C)C)c2cc3nsnc3cc21,1.19
CCCN1CCN(C)c2c1c(C)c1nsnc1c2OCC,1.26
CCOCCN1CCN(CC)c2cc3nsnc3c(C)c21,1.31
CCCCc1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.38
Cc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.33
COc1c2c(cc3nsnc13)N(C(C)C)CCN2CC(C)C,1.16
CCCN1CCN(CC)c2cc3nsnc3c(OC(C)C)c21,1.33
CCCN1CCN(C(C)C)c2c1cc1nsnc1c2N(C)C,1.27
CCCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])CC)c21,1.33
CCCN(C)CCN1CCN(C)c2cc3nsnc3cc21,1.17
CCCN1CCN(C)c2cc3nsnc3c(OCC(C)C)c21,1.18
Cc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C,1.38
CCN1CCN(C)c2c1c(/[NH+]=C(\C)[O-])c1nsnc1c2C,1.53
COCCN1CCN(C)c2c1cc1nsnc1c2OC,1.28
CCCN1CCN(C)c2c1c(C(C)C)c1nsnc1c2OC,1.18
CCC(C)N1CCN(C)c2c1c(C)c1nsnc1c2C(C)C,1.2
CCCOc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,1.15
CCC(C)N1CCN(C)c2cc3nsnc3c(C(C)C)c21,1.29
COCCN1CCN(C)c2c1c(OC)c1nsnc1c2C,1.31
CCCN1CCN(C)c2c1c(OC(C)C)c1nsnc1c2C,1.21
CC(C)Oc1c2c(cc3nsnc13)N(C)CCN2C,1.32
CCN1CCN(C)c2cc3nsnc3c(/[NH+]=C(/[O-])C(C)C)c21,1.13
CCCN1CCN(C)c2c1cc1nsnc1c2CCOC,1.5
CCN1CCN(C)c2c1cc1nsnc1c2N(C)CC(C)C,1.2
C/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.26
CCc1c2c(c(OC)c3nsnc13)N(C(C)CC)CCN2C,1.35
CCc1c2c(c(C)c3nsnc13)N(C)CCN2CC(C)C,1.27
CCCN1CCN(C)c2c1c(C)c1nsnc1c2OC,1.45
CCCc1c2c(c(C(C)CC)c3nsnc13)N(C)CCN2C,1.42
CCN1CCN(C(C)C)c2c1cc1nsnc1c2C,1.15
CCC(C)c1c2c(c(C)c3nsnc13)N(CC)CCN2CC,1.32
CCc1c2c(c(C)c3nsnc13)N(CC)CCN2C(C)C,1.28
CCOc1c2c(c(N(C)C)c3nsnc13)N(C)CCN2C,1.4
CCCN1CCN(C)c2c1c(CC)c1nsnc1c2OCC,1.37
COCCc1c2c(cc3nsnc13)N(C)CCN2C,1.28
CCC(C)c1c2c(cc3nsnc13)N(C(C)CC)CCN2C,1.19
Cc1c2c(cc3nsnc13)N(CCOC(C)C)CCN2C,1.34
COCCc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.34
CC(=O)Oc1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.39
CCCN(CC)c1c2c(cc3nsnc13)N(C)CCN2C,1.31
CCc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,1.16
CCOc1c2c(cc3nsnc13)N(CC)CCN2CC(C)C,1.32
CCOc1c2c(c(C)c3nsnc13)N(CC(C)C)CCN2C,1.19
CCc1c2c(c(CC(C)C)c3nsnc13)N(C)CCN2CC,1.31
CCN1CCN(CC)c2c1cc1nsnc1c2/[N+](C)=C(\C)[O-],1.37
COc1c2c(cc3nsnc13)N(CC(C)C)CCN2C(C)C,1.33
CCCN1CCN(CC)c2c1cc1nsnc1c2CC(C)C,1.11
CCCN1CCN(CC)c2c1c(OC)c1nsnc1c2C,1.38
CCCN1CCN(CCOC)c2cc3nsnc3cc21,1.04
CCN(C)CCN1CCN(CC)c2c1cc1nsnc1c2C,1.19
COc1c2c(c(C)c3nsnc13)N(CC(C)C)CCN2C,1.26
CCCc1c2c(cc3nsnc13)N(CCN(C)C)CCN2C,1.22
CCCN1CCN(CCN(C)C)c2c1cc1nsnc1c2C,1.07
CCCCc1c2c(c(OCC)c3nsnc13)N(C)CCN2C,1.29
CCOc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.2
CCCN1CCN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.08
CCC(C)c1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.12
CCCN1CCN(CCN(C)CC)c2cc3nsnc3cc21,1.17
CCCc1c2c(c(OC)c3nsnc13)N(C)CCN2C(C)C,1.25
CCC(C)Oc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.33
CCCN1CCN(C(C)C)c2c1cc1nsnc1c2OCC,1.21
C/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.24
CC/C([O-])=[NH+]\c1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.43
CCCc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,1.32
CCC(C)N1CCN(C)c2c1cc1nsnc1c2/[NH+]=C(\C)[O-],1.68
CC/C([O-])=[N+](/C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.35
COc1c2c(c(CC(C)C)c3nsnc13)N(C)CCN2C,1.28
CCN1CCN(C)c2c1cc1nsnc1c2N(CC)C(C)C,1.18
COc1c2c(c(OC)c3nsnc13)N(C(C)C)CCN2C,1.35
CCC/C([O-])=[NH+]\c1c2c(cc3nsnc13)N(C)CCN2CC,1.43
CCCc1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.36
CC(C)COCCc1c2c(cc3nsnc13)N(C)CCN2C,1.16
CCCOc1c2c(cc3nsnc13)N(C)CCN2CCC,1.42
COCCOCCN1CCN(C)c2cc3nsnc3cc21,1.26
CCN1CCN(C)c2c1cc1nsnc1c2C,1.28
CCc1c2c(c(OC)c3nsnc13)N(C(C)C)CCN2C,1.31
CCC(C)c1c2c(c(C)c3nsnc13)N(C)CCN2CC,1.42
CCN1CCN(C)c2c1cc1nsnc1c2C(C)C,1.33
CCCN1CCN(C)c2cc3nsnc3c(OCC)c21,1.13
CCN(C)c1c2c(c(OC)c3nsnc13)N(C)CCN2C,1.26
CCCc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.38
CCc1c2c(cc3nsnc13)N(CCN(C)CC)CCN2C,1.28
CCC(C)N1CCN(C)c2c1cc1nsnc1c2OC(C)C,1.42
CCC(C)N1CCN(CC(C)C)c2c1cc1nsnc1c2C,1.26
CCCCOc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.45
CCOc1c2c(c(C)c3nsnc13)N(C)CCN2C,1.39
CCc1c2c(cc3nsnc13)N(C(C)CC)CCN2C(C)C,1.36
CCN1CCN(CC(C)C)c2cc3nsnc3c(OC)c21,1.21
CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2C(C)C,1.34
CCCCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,1.43
CCC(C)c1c2c(c(OC)c3nsnc13)N(CC)CCN2C,1.58
CCCOc1c2c(cc3nsnc13)N(CCC)CCN2C,1.29
CCC(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,1.27
CCN(CC(C)C)c1c2c(cc3nsnc13)N(C)CCN2C,1.25
CCCN1CCN(C)c2c1cc1nsnc1c2C(C)CC,1.21
CCCN1CCN(CC)c2c1cc1nsnc1c2C(C)CC,1.21
CCN(C)c1c2c(c(C)c3nsnc13)N(C)CCN2C,1.39
COCCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,1.26
CCCOCCc1c2c(cc3nsnc13)N(C)CCN2C,1.28
CCC(C)N1CCN(C(C)C)c2cc3nsnc3cc21,1.23
Cc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.21
CCN1CCN(C)c2c1cc1nsnc1c2N(C)C(C)C,1.16
CCC/[N+](=C(/C)[O-])c1c2c(cc3nsnc13)N(C)CCN2C,1.38
CCC(C)Oc1c2c(cc3nsnc13)N(C)CCN2CC,1.17
CCCCc1c2c(c(OC)c3nsnc13)N(CC)CCN2C,1.44
CCC(C)N1CCN(CC)c2c1cc1nsnc1c2OC,1.28
CCc1c2c(cc3nsnc13)N(CCOC)CCN2CC,1.29
CCc1c2c(c(OC(C)CC)c3nsnc13)N(C)CCN2C,1.53
CCCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,1.15
CCC(C)N(C)c1c2c(cc3nsnc13)N(C)CCN2CC,1.25
CCCCc1c2c(c(C)c3nsnc13)N(CC)CCN2CC,1.27
CCCc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,1.17
CCCN(CC)c1c2c(cc3nsnc13)N(CC)CCN2C,1.14
CCCOc1c2c(cc3nsnc13)N(CC)CCN2CC,1.23
CCc1c2c(c(OC(C)C)c3nsnc13)N(C)CCN2C,1.35
CCCN1CCN(C)c2cc3nsnc3c(OC(C)CC)c21,1.32
CCN1CCN(C)c2cc3nsnc3c(N(C)C(C)C)c21,1.28
